Date,Average weight (kg),Max weight (kg),Min weight (kg),Calories (kcal),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Step count,Distance (m),Average speed (m/s),Max speed (m/s),Min speed (m/s),Move Minutes count,Cycling duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Pilates duration (ms),Treadmill running duration (ms),Treadmill walking duration (ms),Yoga duration (ms)
2018-04-24,,,,1931.1479134143628,15.0,14,28.452547073364258,77.0489501953125,28.48148536682129,77.0679931640625,,,,9824,4524.581268668175,0.8218789235488377,8.220000267028809,0.24794885516166687,137,,72040511,7767764,,,,,
2018-04-25,72.0,72.0,72.0,1860.608753034173,49.0,49,28.478723526000977,77.06050109863281,28.48126220703125,77.06678771972656,,,,10046,5401.362912654877,0.6536091664174517,1.6445307731628418,0.25349724292755127,103,,47587564,6571140,,,,,
2018-04-26,,,,1983.9702209605275,42.0,39,28.452463150024414,77.06058502197266,28.481054306030273,77.0678939819336,,,,12174,6446.762242794037,1.0251343596547184,15.5600004196167,0.04850667342543602,141,,73268201,7749088,269148,,,,
2018-04-27,,,,2168.611684876341,86.0,83,28.452425003051758,77.05595397949219,28.481229782104492,77.07160949707031,,,,16530,13019.941101402044,0.7885128804327143,12.420000076293945,0.045736975967884064,194,991020,72559281,10737823,,,,,
2018-04-28,,,,1981.77369254826,21.0,20,28.478242874145508,77.06134796142578,28.70464324951172,77.17255401611328,,,,9681,4559.633788019419,0.7876609451800543,6.21999979019165,0.2504359483718872,107,,66558749,8626578,,,,,
2018-04-29,,,,1693.561993456715,19.0,19,28.478384017944336,77.06387329101562,28.704544067382812,77.17265319824219,,,,5127,2678.6734287515283,7.519312176598409,15.15999984741211,0.26278772950172424,53,,78348366,3737366,,,,,
2018-04-30,,,,1909.0020056816202,19.0,18,28.452409744262695,77.06071472167969,28.479610443115234,77.0682144165039,,,,9628,4493.795126050711,0.6988200436104418,11.029999732971191,0.2505323588848114,121,,77504242,7392081,,,,,
2018-05-01,,,,2207.364773025533,42.0,41,28.478567123413086,77.06194305419922,28.549192428588867,77.25446319580078,,,,14141,7204.240025606006,0.6345009025072742,13.149999618530273,0.01307624764740467,152,,66115468,11141646,563300,,,,
2018-05-02,70.0,70.0,70.0,2012.751496047161,47.0,44,28.47807502746582,77.0608901977539,28.481128692626953,77.06690979003906,,,,12080,5947.42208096385,0.539635099600098,3.9800000190734863,0.16627973318099976,128,71572,75102580,7793516,735220,,,,
2018-05-03,,,,2365.109658303467,62.0,55,28.452102661132812,77.05418395996094,28.549245834350586,77.25444030761719,,,,15206,12009.543255507946,0.9569308276586406,17.799999237060547,0.24586941301822662,183,1092180,60066871,14811630,,,,,
2018-05-04,,,,1880.402601353297,41.0,39,28.478376388549805,77.0604019165039,28.481138229370117,77.06648254394531,,,,9913,5199.059140533209,1.1228844526698363,22.360000610351562,0.2649960517883301,103,,75423558,5572182,796140,,,,
2018-05-05,,,,1670.7123203113597,,,28.595718383789062,77.2149429321289,28.63239288330078,77.3009262084961,,,,4151,1803.1228561401367,2.4955967066326865,16.15999984741211,0.2814791202545166,56,,75424162,3810526,,,,,
2018-05-06,,,,1661.962592725033,15.0,11,28.467378616333008,77.06121063232422,28.48102378845215,77.08221435546875,,,,5096,2752.3027623146772,1.4203523150329846,9.300000190734863,0.24738995730876923,65,,79623746,3657207,,,,,
2018-05-07,,,,1758.6878010952364,42.0,37,28.478214263916016,77.06074523925781,28.481285095214844,77.06676483154297,,,,8168,4497.685823366046,1.3600788091428346,4.619999885559082,0.25180643796920776,78,,79725750,5352092,,,,,
2018-05-08,,,,1864.8216705892144,29.0,24,28.477724075317383,77.06065368652344,28.4816951751709,77.06592559814453,,,,9002,4479.533473718911,0.7026772229811256,4.289999961853027,0.25931888818740845,106,,78785095,6492971,317992,,,,
2018-05-09,,,,1854.591292157797,42.0,42,28.45261001586914,77.06034851074219,28.480792999267578,77.06781768798828,,,,10176,5297.829547405243,0.5639683435937456,4.336991310119629,0.2515270411968231,101,,76991583,7032580,,,,,
2018-05-10,,,,1953.9136134138905,40.0,38,28.452363967895508,77.06300354003906,28.549367904663086,77.25425720214844,,,,9766,5153.7509007472545,1.4674330400136473,26.260000228881836,0.12170199304819107,111,,69675279,6430753,994164,,,,
2018-05-11,,,,2002.1256134797936,37.0,36,28.45217514038086,77.06095886230469,28.481164932250977,77.06790924072266,,,,10841,5830.866155073047,0.6954511373550593,14.40999984741211,0.17384541034698486,124,,66674614,8206478,545085,,,,
2018-05-12,,,,1895.1004263104621,39.0,37,29.127769470214844,76.95624542236328,29.38426971435547,77.0459213256836,,,,9879,4731.080898880959,1.4632177143189726,17.350000381469727,0.048162467777729034,132,,59516747,7742409,,,,,
2018-05-13,,,,1611.1861459819784,4.0,4,29.127946853637695,77.04527282714844,29.128019332885742,77.04535675048828,,,,2363,963.3650876283646,1.0922910138879647,16.3700008392334,0.25839388370513916,48,335052,68730577,2409584,,,,,
2018-05-14,,,,1864.1975068231861,49.0,46,28.472963333129883,77.05167388916016,28.4796142578125,77.0635986328125,,,,10344,6013.855792999268,1.0088831194796128,10.229999542236328,0.2815582752227783,117,,77294181,7200907,,,,,
2018-05-15,,,,1873.729868616732,57.0,51,28.473188400268555,77.05171966552734,28.479642868041992,77.06272888183594,,,,10835,6426.975990213454,0.904492770741566,4.710012912750244,0.21326808631420135,118,,74033006,6379166,436984,,,,
2018-05-16,,,,1772.5398492219247,71.0,65,28.429580688476562,77.05215454101562,28.481815338134766,77.08050537109375,,,,10628,5936.861608505249,1.6996979647205868,6.730000019073486,0.2717035412788391,96,,76772030,5594817,,,,,
2018-05-17,,,,1768.7233377524724,57.0,52,28.478376388549805,77.06092071533203,28.48128890991211,77.06683349609375,,,,9375,5813.303328115493,1.150594423509488,8.15999984741211,0.2765842378139496,94,,78169231,5527942,,,,,
2018-05-18,,,,1689.093794333746,29.0,29,28.479700088500977,77.0631103515625,28.48103141784668,77.06678009033203,,,,6521,3343.6993146538734,0.47064295337305073,2.088621139526367,0.2757023870944977,62,,77194044,4132618,,,,,
2018-05-19,,,,1951.2615408213167,33.0,31,27.559926986694336,77.67192840576172,27.58428192138672,77.70026397705078,,,,10314,8242.156626224518,4.337747493649682,24.3700008392334,0.26278772950172424,156,549717,61759853,8139326,,,,,
2018-05-20,,,,1894.4084220774216,24.0,23,27.498069763183594,77.06088256835938,28.479135513305664,77.69133758544922,,,,6409,3436.2950007915497,4.466160643501776,20.030000686645508,0.14864329993724823,92,866175,61097220,6802640,,,,,
2018-05-21,,,,1717.7455781676344,35.0,34,28.47837257385254,77.06047821044922,28.480785369873047,77.06671905517578,,,,6810,3934.6308040618896,0.7761019538741919,4.605463027954102,0.25340500473976135,73,,80750337,4634676,,,,,
2018-05-22,,,,1968.693550890897,87.0,79,28.474159240722656,77.05154418945312,28.480989456176758,77.06674194335938,,,,14622,8130.614533185959,0.5397793482097527,4.52529239654541,0.09503259509801865,137,,75619036,8335761,307962,,,,
2018-05-23,,,,1883.8952143555796,60.0,58,28.479637145996094,77.06269836425781,28.481260299682617,77.06683349609375,,,,10803,6323.197463989258,0.5626176565932645,4.384151935577393,0.2721730172634125,112,,78648662,7542227,,,,,
2018-05-24,,,,1814.6357181728297,65.0,65,28.47414207458496,77.05224609375,28.481182098388672,77.06690216064453,,,,10058,6026.992947101593,0.6659327203242156,4.679999828338623,0.2728366255760193,91,,78253526,6332451,,,,,
2018-05-25,,,,1770.696121523884,42.0,42,28.479835510253906,77.06303405761719,28.481006622314453,77.0667953491211,,,,6362,3875.9759147167206,2.8347562328303164,23.0,0.2815582752227783,57,,66948119,2776503,1232387,,,,
2018-05-26,,,,1687.153740666613,8.0,8,29.676483154296875,77.00981140136719,29.679288864135742,77.01181030273438,,,,4149,1312.608768169419,1.1104497250976573,2.640000104904175,0.26278772950172424,39,,77631544,4090470,,,,,
2018-05-27,,,,1461.3046200489453,,,,,,,,,,428,58.09030246734619,1.7127159291965997,18.260000228881836,0.1482301652431488,6,,73178503,141138,,,,,
2018-05-28,,,,1605.3460986068494,6.0,5,28.478416442871094,77.06055450439453,28.480031967163086,77.06340789794922,,,,3077,1482.049931526184,1.828867375963991,3.109999895095825,0.1805715411901474,35,,83674804,2665132,,,,,
2018-05-29,,,,1915.9984354762767,74.0,71,28.474552154541016,77.05224609375,28.481168746948242,77.06678771972656,,,,13001,7474.207954764366,0.8165859249556842,4.2854766845703125,0.26278772950172424,121,,74689510,8108598,,,,,
2018-05-30,,,,1806.1056865929982,66.0,64,28.478469848632812,77.06076049804688,28.481098175048828,77.06676483154297,,,,10819,6257.596318483353,0.5132703065589832,2.450000047683716,0.26278772950172424,104,,80217019,6182981,,,,,
2018-05-31,,,,1655.435041705132,9.0,9,28.47852897644043,77.06124114990234,28.48189926147461,77.06598663330078,,,,4512,2031.2516016960144,0.4303197366061868,1.2947739362716675,0.058275751769542694,55,,82766868,3542827,,,,,
2018-06-01,,,,1814.356419402026,64.0,59,28.47317123413086,77.04783630371094,28.48116111755371,77.06678771972656,,,,10958,6479.968363761902,0.47489898355592775,3.309999942779541,0.2664681077003479,106,,78430974,6327556,,,,,
2018-06-02,70.0,70.0,70.0,1788.3726459875086,5.0,5,28.47233009338379,77.04618072509766,28.475500106811523,77.05204772949219,,,,4106,1923.9621286392212,0.5261182546723479,1.1896973848342896,0.24654099345207214,51,,69139134,5872250,,,,,
2018-06-03,,,,1612.0146977959573,4.0,4,28.478683471679688,77.06008911132812,28.478858947753906,77.06135559082031,,,,2720,1046.626426577568,0.7852387088843651,1.1326987743377686,0.2755044996738434,33,,82153257,2781987,,,,,
2018-06-04,,,,1770.5541373792778,8.0,8,28.473201751708984,77.04570007324219,28.505569458007812,77.09747314453125,,,,4965,2169.116373062134,0.593660669026023,11.399999618530273,0.11354602873325348,59,,74209792,5560023,,,,,
2018-06-05,,,,1669.7570790080608,11.0,11,28.477155685424805,77.05760192871094,28.480712890625,77.06672668457031,,,,4780,2445.9231979846954,0.39844284076323755,1.1455597877502441,0.27656081318855286,58,,81927633,3793787,,,,,
2018-06-06,,,,1908.6246397961013,7.0,7,28.46131706237793,77.0526123046875,28.47911834716797,77.08207702636719,,,,4711,2177.8147070407867,0.605612229734655,1.2505743503570557,0.27060142159461975,56,,75565063,7979391,,,,,
2018-06-07,,,,1674.417381271028,45.0,45,28.47970962524414,77.06297302246094,28.481142044067383,77.06678009033203,,,,6579,4065.921951532364,0.9634634557185703,2.640000104904175,0.5215959548950195,55,,79960501,3167205,313291,,,,
2018-06-08,,,,1726.1805134135554,40.0,40,28.479629516601562,77.06270599365234,28.481185913085938,77.06694030761719,,,,6488,4079.181614935398,4.441953987525458,58.0,0.25854289531707764,61,,66048522,3855505,342632,,,,
2018-06-09,,,,1596.1784855849485,2.0,2,,,,,,,,2530,1075.1313087940216,0.580969541714226,6.269999980926514,0.26278772950172424,32,,72229609,2504492,,,,,
2018-06-10,,,,1628.1264143206422,11.0,11,28.47842788696289,77.0608139038086,28.479629516601562,77.0633544921875,,,,3808,1851.683072090149,2.7836685717196383,18.989999771118164,0.23790614306926727,38,,71177395,3064306,,,,,
2018-06-11,,,,1623.2394286152294,60.0,60,28.478500366210938,77.06082153320312,28.48091697692871,77.06684112548828,,,,8841,4922.343836784363,0.7611061630349996,1.3458209037780762,0.10618197172880173,88,,80305984,4970655,181997,,,,
2018-06-12,,,,949.6326803888346,31.0,31,28.474365234375,77.05242919921875,28.481063842773438,77.06269836425781,,,,6115,3631.2647226154804,0.6339530263269714,2.1096391677856445,0.09829162806272507,66,,79759548,4014790,,,,,
2018-06-13,,,,1505.3530403908112,40.0,40,28.478496551513672,77.06060791015625,28.48111915588379,77.06685638427734,,,,5681,3403.8768076896667,0.5799860458921244,1.3068772554397583,0.26278772950172424,53,,83171959,3228041,,,,,
2018-06-14,,,,1806.059804279411,12.0,12,28.40839385986328,77.07063293457031,28.643014907836914,77.21980285644531,,,,4351,5821.456977009773,3.275543456388191,17.68000030517578,0.09428120404481888,61,566827,63221105,5294073,,,,,
2018-06-15,,,,1806.0032602779936,28.0,28,19.75461196899414,74.47525024414062,19.765995025634766,74.47832489013672,,,,4217,3884.8849452733994,13.99877074885586,30.850000381469727,0.25745177268981934,78,1406847,22432434,5337428,,,,,
2018-06-16,,,,2374.2494059253986,37.0,37,19.37236785888672,74.47494506835938,19.765981674194336,74.8575210571289,,,,13573,7771.941277325153,0.7327345262887144,2.3399999141693115,0.049627963453531265,186,1156677,60089290,14902891,,,,,
2018-06-17,,,,2228.217471509822,9.0,9,19.092042922973633,72.8560791015625,20.007484436035156,74.47692108154297,,,,8359,4818.230294167995,2.436557892889738,21.200000762939453,0.032003939151763916,107,,43361768,13579516,,,,,
2018-06-18,,,,1468.859795789837,4.0,4,28.5622501373291,77.11603546142578,28.565954208374023,77.12142181396484,,,,2008,1072.4010925292969,0.784573596764854,1.2317131757736206,0.2815583050251007,21,,80949818,1549943,,,,,
2018-06-19,,,,1727.7523136731368,14.0,14,28.47716522216797,77.05754852294922,28.47954559326172,77.06285858154297,,,,5277,2601.560483455658,0.6388794118107897,1.0930129289627075,0.12808109819889069,64,,81447113,4810020,,,,,
2018-06-20,,,,1736.670583141628,12.0,12,28.478437423706055,77.06128692626953,28.481502532958984,77.0658950805664,,,,4646,2371.217935681343,0.8985367858084192,8.890000343322754,0.016284316778182983,62,,74273707,4966291,,,,,
2018-06-21,,,,1631.5163799299933,28.0,28,28.479955673217773,77.0634994506836,28.481048583984375,77.0667724609375,,,,4612,2413.832622051239,0.6138182330379498,3.2899999618530273,0.24884381890296936,44,,79279145,3123707,,,,,
2018-06-22,,,,1477.4524719580338,17.0,17,28.478477478027344,77.06146240234375,28.481496810913086,77.06564331054688,,,,2787,1461.8970551490784,0.6350956536185787,2.4000000953674316,0.24463140964508057,28,,81523760,1488852,,,,,
2018-06-23,,,,916.6128962453997,28.0,28,28.47708511352539,77.05755615234375,28.47978973388672,77.0630111694336,,,,2836,1516.0681202411652,1.3166343939071068,5.590301513671875,0.19066667556762695,51,1153017,80904798,1974286,,,,,
2018-06-24,,,,1646.5918124382026,9.0,9,28.62995719909668,77.11767578125,28.73893165588379,77.22097778320312,,,,3286,1689.4374834299088,4.654645571196354,17.84000015258789,0.2545088231563568,38,,75748417,3387870,,,,,
2018-06-25,,,,1618.199998350492,35.0,35,28.479665756225586,77.06292724609375,28.48134994506836,77.06694793701172,,,,5030,2950.9674015045166,0.6333317614441523,1.4094667434692383,0.314535915851593,43,,62217049,2890369,,,,,
2018-06-26,,,,1453.25,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27,,,,1453.25,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,,,,1453.25,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,,,,1453.2499811979044,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,,,1461.3531414296754,,,,,,,,,,1211,20.272197723388672,0.33358629047870636,0.41277483105659485,0.25439774990081787,14,,43476098,141991,,,,,
2018-07-01,,,,1535.9644221620829,6.0,6,28.478675842285156,77.06082153320312,28.47966766357422,77.06269836425781,,,,3521,879.1373212337494,0.5277280763549272,1.2036865949630737,0.2590928077697754,48,,83955702,1449381,,,,,
2018-07-02,70.0,70.0,70.0,1514.8787772570718,,,,,,,,,,1553,334.95463383197784,0.5793120451769209,1.820027470588684,0.25411397218704224,16,,82738297,1079903,,,,,
2018-07-03,,,,1691.243673174458,23.0,23,28.458656311035156,77.04766845703125,28.47978401184082,77.07301330566406,,,,4638,4364.195005655289,4.532262608236019,19.256492614746094,0.03854246437549591,83,1017558,70139677,3083391,,,,,
2018-07-04,,,,1743.9866858781197,6.0,6,32.25231170654297,76.30184173583984,32.25334930419922,76.3036117553711,,,,8406,3405.3675520420074,5.053502123017004,19.756328582763672,0.2554129660129547,149,,51233265,6664457,,,,,
2018-07-05,,,,3254.47990701714,71.0,71,32.240150451660156,76.31898498535156,32.26264572143555,76.35423278808594,,,,28276,18083.736566007137,0.8067029915403365,31.08858299255371,0.12841132283210754,494,3990821,54522280,27803434,,,,,
2018-07-06,,,,1968.247046723728,10.0,10,32.196250915527344,76.31703186035156,32.2442512512207,76.358642578125,,,,10336,4104.416074514389,1.2722564576618636,7.0,0.24031761288642883,138,576016,66359280,11213614,,,,,
2018-07-07,,,,1397.0758889062577,,,,,,,,,,1270,402.9453992843628,9.806579519804528,21.13202476501465,0.27690261602401733,50,,42122238,1217635,,,,,
2018-07-08,70.0,70.0,70.0,723.1479186998772,,,,,,,,,,1543,253.05658960342407,1.003416971258632,9.399999618530273,0.2774266302585602,26,,76152166,638460,,,,,
2018-07-09,,,,1427.8086446078637,1.0,1,,,,,,,,1286,372.91722297668457,0.6103897313562503,1.2400000095367432,0.27499985694885254,17,,83399540,1057220,,,,,
2018-07-10,,,,1681.679914724064,45.0,44,28.4796087,77.0626645,28.4796268,77.0627146,,,,2118,877.7470207214355,0.6513046747478988,3.676236152648926,0.2971630394458771,66,2438116,81208350,1398450,,,,,
2018-07-11,,,,1581.4293745620405,2.0,2,28.478541,77.0609829,28.4796538,77.0757795,,,,3165,1004.4414564706385,0.5123765253083279,4.190000057220459,0.2667931914329529,43,,80666707,2246049,,,,,
2018-07-12,,,,1150.2198885357616,,,,,,,,,,733,78.83632564544678,0.3028850632327119,0.8100000023841858,0.27429357171058655,5,,82078977,621694,,,,,
2018-07-13,,,,1599.1599726545935,,,28.4642768,77.033809,28.4739322,77.0482907,,,,3384,1181.3004976492375,0.6744014467768714,7.369999885559082,0.2626868784427643,42,,79947162,2556736,,,,,
2018-07-14,,,,1549.5063089664948,,,28.6330831,77.2180541,28.6342341,77.2209095,,,,2362,918.248190164566,0.9786765644515626,4.320000171661377,0.17185454070568085,39,,72884498,2430322,,,,,
2018-07-15,,,,1514.541961305565,1.0,1,,,,,,,,1609,243.80987215042114,0.3045593034598136,1.284490942955017,0.2553230822086334,5,,83066632,1074002,,,,,
2018-07-16,,,,1585.4031164447792,14.0,14,28.4733851,77.0479315,28.4793314,77.063352,,,,3587,1842.6526030469686,0.7103800846999475,1.5871442556381226,0.28277909755706787,40,,82676553,2315680,,,,,
2018-07-17,,,,1258.7413458047624,25.0,25,28.4783956,77.0613387,28.4816917,77.0659707,,,,3353,2039.0412902832031,1.1467715409145782,1.3152424097061157,0.5273441076278687,31,,84315066,1838555,,,,,
2018-07-18,,,,932.0301125021762,13.0,13,28.4786528,77.0610777,28.4788997,77.0621948,,,,2565,1205.3447959423065,0.983506230531688,1.1709812879562378,0.3293909728527069,24,,84782447,1327042,,,,,
2018-07-19,,,,1526.1255273242518,2.0,2,28.6676433,77.2280036,28.6689731,77.2310399,,,,1655,734.9827236235142,5.4729787657650215,21.290000915527344,0.2564542889595032,58,,53247943,1276977,,,,,
2018-07-20,,,,1458.3454949626114,,,,,,,,,,124,,1.392499992251396,1.809999942779541,0.6600000262260437,,,9497015,89289,,,,,
2018-07-21,,,,1490.6953287456358,,,,,,,,,,970,143.61939454078674,0.6365931609487938,3.3399999141693115,0.26637494564056396,4,,83113579,656144,,,,,
2018-07-22,,,,1274.2797347009314,,,,,,,,,,759,100.23475635051727,1.9237760199601734,18.15999984741211,0.266072154045105,7,,71890371,396855,,,,,
2018-07-23,,,,1610.709557540768,35.0,35,28.4808079,77.0659477,28.4817219,77.0678722,,,,4704,2718.5420064926147,1.12154431640495,1.4174944162368774,0.3848455548286438,42,,83329325,2759115,,,,,
2018-07-24,,,,1509.996940835232,11.0,7,28.4796618,77.0637871,28.4796618,77.0637871,,,,2431,990.3640117645264,1.4344822792534255,3.543321371078491,0.2721730172634125,26,,83953778,994361,,,,,
2018-07-25,,,,1548.5395242939958,,,28.4732823,77.0480695,28.4796256,77.0628744,,,,2422,613.512592792511,0.366466992331946,1.969879150390625,0.27740830183029175,23,,82269441,1669730,,,,,
2018-07-26,,,,1461.3781622635931,,,,,,,,,,239,,,,,,,85959636,142429,,,,,
2018-07-27,,,,1621.8077542012738,22.0,22,28.4736756,77.0474291,28.4796279,77.0636691,,,,3304,1097.8514318615198,0.2868033187316778,4.630000114440918,0.057060111314058304,60,1143918,81132991,1731717,,,,,
2018-07-28,,,,1525.9182230471583,22.0,17,28.4740096,77.0472314,28.4785453,77.0613618,,,,6911,3564.848722219467,3.3363513830273375,89.41999816894531,0.27248457074165344,81,,78141875,4578131,,,,,
2018-07-29,,,,1620.8654050909875,28.0,27,28.4735441,77.0532664,28.4793345,77.0632078,,,,4828,2613.0761246681213,0.6959980383462577,2.3092198371887207,0.26771166920661926,46,,81361300,2937073,,,,,
2018-07-30,,,,1387.8636733555954,30.0,26,28.4788473,77.0626148,28.4808684,77.0713113,,,,3850,2223.9255599975586,1.2081210166743475,3.314495801925659,0.3224377930164337,37,,84054821,2108144,,,,,
2018-07-31,,,,1365.8140314086045,32.0,32,28.4780326,77.0603773,28.4787775,77.0613234,,,,2010,933.2219608426094,0.8231173172381792,1.227103352546692,0.2955944240093231,46,1656840,82781591,1132749,,,,,
2018-08-01,,,,1551.6328093956374,4.0,4,28.4787609,77.0613324,28.4796031,77.0626531,,,,2829,1027.4628565236926,0.3597317727014258,4.889999866485596,0.2642086148262024,33,,83004488,1723933,,,,,
2018-08-02,,,,1654.7006989541596,38.0,35,28.4788244,77.0627669,28.4809989,77.0692465,,,,4378,2402.041545152664,1.0151149569601914,2.4703264236450195,0.2853587567806244,54,764056,81822464,2713837,,,,,
2018-08-03,,,,1460.3575170279241,,,,,,,,,,219,7.320516109466553,,,,,,86275457,124543,,,,,
2018-08-04,,,,1415.4598609388868,6.0,6,28.5673515,77.2419815,28.5684503,77.2444498,,,,4248,1675.6832718849182,3.232908615997893,14.050000190734863,0.2790096700191498,58,,73717009,2319713,,,,,
2018-08-05,,,,1171.1753001064703,7.0,6,28.4613076,77.0478389,28.4738784,77.0528569,,,,3374,1395.6425470113754,0.6197170555057077,2.1347546577453613,0.2803580164909363,44,,80495307,1999638,,,,,
2018-08-06,,,,1631.982305363885,34.0,34,28.4785016,77.0622563,28.4808581,77.0714548,,,,5267,2589.1472193337977,0.4194793874647982,1.276283621788025,0.26502725481987,48,,82582829,3131872,,,,,
2018-08-07,,,,632.574129955646,36.0,36,28.4796068,77.0626566,28.4812152,77.0668001,,,,5255,3235.02546274662,1.1616065610082138,1.6111890077590942,0.6735105514526367,48,,25112871,2844450,,,,,
2018-08-08,,,,294.3031779150932,,,,,,,,,,,,,,,,,,,,,,,
2018-08-09,,,,1453.2499752742874,,,,,,,,,,,,,,,,,,,,,,,
2018-08-10,,,,1454.0763712799949,,,,,,,,,,1031,214.0780612230301,0.9070373623759832,9.569999694824219,0.07471118122339249,8,,49784979,518423,,,,,
2018-08-11,70.0,70.0,70.0,1453.2499710557465,,,,,,,,,,209,,,,,,,86400000,,,,,,
2018-08-12,,,,1632.16289487834,12.0,12,28.4773353,77.0577899,28.4795645,77.0625517,,,,3942,2531.4106941223145,4.140738663183337,56.0,0.27628758549690247,41,,77905099,2932958,,,,,
2018-08-13,,,,1587.161791407086,14.0,14,28.4785562,77.0617345,28.4816324,77.0661129,,,,3067,1560.5901470184326,0.9264431206781374,1.1168662309646606,0.28011712431907654,29,,84053506,2346494,,,,,
2018-08-14,,,,1581.9358596671868,31.0,31,28.4782168,77.0614304,28.4797502,77.063618,,,,3580,1953.3907403945923,0.8661068412597966,3.2200000286102295,0.2815582752227783,52,870823,81816820,2506689,,,,,
2018-08-15,,,,1215.2608747218087,4.0,4,28.5028478,77.0961748,28.5059565,77.0974985,,,,2834,1280.8803224563599,4.193383474040526,44.0,0.2660164535045624,32,,79648075,2810599,,,,,
2018-08-16,,,,1572.0701744200628,4.0,4,28.5030086,77.0956685,28.5062332,77.0973697,,,,2246,1151.2907612919807,2.1074284786705824,15.90999984741211,0.4468071460723877,26,,80273056,2082049,,,,,
2018-08-17,,,,1655.5168158435945,37.0,37,28.4796391,77.0636641,28.481097,77.0667496,,,,6031,3459.458160877228,0.5525005847539534,2.1700000762939453,0.2767607867717743,54,,79366406,3828761,322526,,,,
2018-08-18,,,,1058.5525627973789,1.0,1,,,,,,,,2316,1410.078940808773,0.8621060223271043,10.069999694824219,0.10536543279886246,29,,78423967,3333448,,,,,
2018-08-19,,,,1397.3046527039892,11.0,11,,,,,,,,2681,1598.841230392456,0.7166087053148675,4.25,0.24563540518283844,27,,77457313,2065368,,,,,
2018-08-20,,,,1476.050027864821,71.0,71,28.4436182,77.0626527,28.4815537,77.1007655,,,,10864,6649.438348531723,0.691058275459816,4.0,0.1346968114376068,104,,74387940,6666243,277537,,,,
2018-08-21,,,,1431.6170179773135,64.0,64,28.4786946,77.0609601,28.4814024,77.0696232,,,,9256,5379.295697808266,0.7629646133676096,2.4800000190734863,0.4625342786312103,88,,81077685,4835166,487149,,,,
2018-08-22,,,,1817.4195501681925,75.0,69,28.4734035,77.0474888,28.4809851,77.0712287,,,,10092,5983.439166307449,0.5986681057219163,2.700000047683716,0.2629571557044983,96,,78176781,6195584,82121,,,,
2018-08-23,,,,1881.689384874781,52.0,44,28.4782322,77.0626868,28.4808881,77.0830091,,,,8434,4565.93486058712,0.5592669084428936,2.6714792251586914,0.08690931648015976,74,,75160588,6895048,243061,,,,
2018-08-24,,,,1865.9077562449618,90.0,81,28.4787908,77.0613773,28.4812902,77.0668738,,,,10438,5955.622358202934,0.6301531980592295,3.190000057220459,0.1363997757434845,88,,79678324,6320983,400693,,,,
2018-08-25,,,,1678.754611165248,10.0,10,29.3828292,76.9385619,29.4189817,76.9573863,,,,3591,1572.2405638694763,2.585538511008962,17.049999237060547,0.19920237362384796,38,,69691817,3951448,,,,,
2018-08-26,70.5,71.0,70.0,1473.7806615827901,,,,,,,,,,451,77.35510802268982,3.401922945851791,20.84000015258789,0.2911917567253113,4,,67491245,408513,,,,,
2018-08-27,,,,1558.403402425499,,,,,,,,,,1062,364.3986909389496,1.5610449906121957,6.639999866485596,0.15849840641021729,11,,82000770,1640332,,,,,
2018-08-28,,,,1680.4278522134016,14.0,14,28.4731348,77.0475507,28.4740678,77.0484847,,,,4784,2500.0346752405167,2.1857049593020514,4.28000020980835,0.25559625029563904,55,,77289996,3743886,,,,,
2018-08-29,,,,1800.282296672465,45.0,39,28.4796759,77.0628416,28.4812191,77.0667951,,,,6778,3784.5683147907257,0.397886998833373,2.195344924926758,0.25164559483528137,60,,80044874,6083318,,,,,
2018-08-30,,,,1672.941482599198,45.0,45,28.4796393,77.0630855,28.4811815,77.0668584,,,,6365,3786.264536499977,0.7565992133961418,2.9200000762939453,0.28247371315956116,61,,82783309,3102809,513882,,,,
2018-08-31,,,,1799.8475409042803,38.0,38,28.4796998,77.0637642,28.4811133,77.0666804,,,,6066,3532.594428539276,0.5189994941257146,1.3831617832183838,0.2556837201118469,60,,82592781,2221055,1586164,,,,
2018-09-01,,,,1628.0500302400665,30.0,30,28.4779958,77.0604888,28.479695,77.0629016,,,,1516,701.1011706888676,0.8040198454209052,32.779998779296875,0.1960701048374176,41,1488498,83660259,1251243,,,,,
2018-09-02,,,,1627.5113178528256,1.0,1,28.4731202,77.047314,28.4746532,77.0483257,,,,2574,1184.8202075958252,1.3581790124761874,7.809999942779541,0.2535240948200226,34,,80347495,3040722,,,,,
2018-09-03,,,,1854.3603137946786,66.0,58,28.4708106,77.062679,28.4811815,77.0839358,,,,8640,5051.566779375076,0.667728955731802,2.310593605041504,0.2504179775714874,84,,78083738,6455658,126936,,,,
2018-09-04,,,,1620.8256735071786,23.0,23,28.4793052,77.0626853,28.4815252,77.0715185,,,,4253,2307.2992453575134,0.5932278863970366,1.2181867361068726,0.27577289938926697,43,,83683584,2716416,,,,,
